Feature ID	Taxon	Confidence
ASV_2036	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis	0.9973165451523375
ASV_2037	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_olivacea	0.9999620792737681
ASV_2038	k__Fungi	0.8621586460653297
ASV_2039	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	0.9999958503202871
ASV_2040	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_aotearoae	0.8573926914174589
ASV_2041	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_hiascens	0.9768656695542824
ASV_2042	Unassigned	0.8957999997752736
ASV_2043	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.8515352036264292
ASV_2044	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Talaromyces	0.9999797295924956
ASV_2045	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina	0.9999999495054522
ASV_2046	Unassigned	0.9482927118198679
ASV_2047	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.999999706578521
ASV_2048	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.7602054712431376
ASV_2049	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leptodophora;s__Leptodophora_orchidicola	0.8846071528614753
ASV_2050	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria;s__Blumeria_americana	0.8883191964033698
ASV_2051	Unassigned	0.3356441948266029
ASV_2052	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomycetaceae_gen_Incertae_sedis;s__Spizellomycetaceae_sp	0.9273069217194976
ASV_2053	k__Fungi	0.7963948259005601
ASV_2054	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Cladorrhinum	0.717132076370748
ASV_2055	Unassigned	0.3814157611492428
ASV_2056	Unassigned	0.6013284857229775
ASV_2057	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9108604443441503
ASV_2058	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.8322499337806676
ASV_2059	Unassigned	0.4811677798383909
ASV_2060	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum;s__Lachnum_sp	0.7885704481813786
ASV_2061	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Tetragoniomycetaceae;g__Tetragoniomyces	0.7347376367354339
ASV_2062	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	0.9999366989496427
ASV_2063	k__Protista;p__Protista_phy_Incertae_sedis;c__Protista_cls_Incertae_sedis;o__Protista_ord_Incertae_sedis;f__Protista_fam_Incertae_sedis;g__Protista_gen_Incertae_sedis;s__Protista_sp	0.709135944310871
ASV_2064	Unassigned	0.6759622367710988
ASV_2065	Unassigned	0.6307088566606893
ASV_2066	Unassigned	0.6938092881098639
ASV_2067	k__Fungi	0.731624758398587
ASV_2068	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_sp	0.9460519796844924
ASV_2069	Unassigned	0.4805871158870978
ASV_2070	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.8014769458759944
ASV_2071	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae	0.9964101459192248
ASV_2072	Unassigned	0.39916025396018495
ASV_2073	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_carnescens	0.8632293682354538
ASV_2074	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta	0.7250397021597035
ASV_2075	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis;s__Mortierellales_sp	0.8785861569468741
ASV_2076	Unassigned	0.5908136525063343
ASV_2077	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Ilyonectria;s__Ilyonectria_robusta	0.9945659138182033
ASV_2078	Unassigned	0.3802929555061395
ASV_2079	Unassigned	0.4724069029713789
ASV_2080	Unassigned	0.7979181276311561
ASV_2081	Unassigned	0.4908371455920313
ASV_2082	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Erysiphales;f__Erysiphaceae;g__Blumeria	0.999999994827982
ASV_2083	Unassigned	0.38171051585123117
ASV_2084	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thelonectria;s__Thelonectria_sp	0.9313183301518797
ASV_2085	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces;s__Spizellomyces_sp	0.9447776579986752
ASV_2086	Unassigned	0.3438753794875089
ASV_2087	k__Fungi	0.8815051900686725
ASV_2088	Unassigned	0.6433079353543998
ASV_2089	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora	0.9684855474185234
ASV_2090	k__Fungi	0.8634616893695765
ASV_2091	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	0.8451119280987985
ASV_2092	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.7752708220559046
ASV_2093	Unassigned	0.35868260623495274
ASV_2094	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Betamyces;s__Betamyces_americae-meridionalis	0.8750680463005327
ASV_2095	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp	0.9813771188100842
ASV_2096	k__Fungi	0.8289250298945791
ASV_2097	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	0.9312731069921076
ASV_2098	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Endogonales;f__Endogonales_fam_Incertae_sedis;g__Densospora;s__Densospora_sp	0.9999951707615161
ASV_2099	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp	0.938659587032986
ASV_2100	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9867590218945006
ASV_2101	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9814552536925648
ASV_2102	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9999983079814911
ASV_2103	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9906616869284809
ASV_2104	k__Fungi	0.8227179518851596
ASV_2105	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Triangularia;s__Triangularia_yaeyamensis	0.8475318301147878
ASV_2106	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Sphaerobolaceae;g__Sphaerobolus;s__Sphaerobolus_ingoldii	0.9999999822547921
ASV_2107	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis;s__GS11_sp	0.999111157140492
ASV_2108	Unassigned	0.5014501155070682
ASV_2109	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Waitea;s__Waitea_circinata_var._circinata	0.9999999848331386
ASV_2110	k__Fungi;p__Basidiomycota	0.787423052321588
ASV_2111	Unassigned	0.5808203276399455
ASV_2112	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.999963471812928
ASV_2113	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Junewangiaceae;g__Junewangiaceae_gen_Incertae_sedis;s__Junewangiaceae_sp	0.995694395133312
ASV_2114	Unassigned	0.6786121923312087
ASV_2115	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Enterocarpus;s__Enterocarpus_grenotii	0.7859719818187882
ASV_2116	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Extremaceae;g__Extremopsis;s__Extremopsis_radicicola	0.9999911170716912
ASV_2117	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9999881514410478
ASV_2118	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidales_fam_Incertae_sedis;g__Rhizophlyctidales_gen_Incertae_sedis;s__Rhizophlyctidales_sp	0.9773198494200765
ASV_2119	Unassigned	0.5546511524879707
ASV_2120	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_opportunistica	0.8362307688214623
ASV_2121	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.7695379031066845
ASV_2122	k__Fungi	0.9790292210484127
ASV_2123	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	0.9589381290251903
ASV_2124	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina	0.9999999469779809
ASV_2125	Unassigned	0.6121775214462274
ASV_2126	Unassigned	0.4591819940591425
ASV_2127	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium	0.9600070888175318
ASV_2128	Unassigned	0.6521710062695445
ASV_2129	k__Fungi	0.7955096275139946
ASV_2130	k__Fungi	0.7196201219288118
ASV_2131	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9999749096016484
ASV_2132	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.7040369603549037
ASV_2133	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis	0.9999999943315778
ASV_2134	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis;s__Mortierellales_sp	0.9085185248790635
ASV_2135	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Papulaspora;s__Papulaspora_funabasensis	0.9953195162585093
ASV_2136	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cryptococcaceae;g__Cryptococcus;s__Cryptococcus_festucosus	0.9849287898461855
ASV_2137	k__Fungi	0.8497058013326634
ASV_2138	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7323825766708875
ASV_2139	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_angulatus	0.7096830336388358
ASV_2140	Unassigned	0.5639963359306837
ASV_2141	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipitaceae_gen_Incertae_sedis;s__Serendipitaceae_sp	0.911577291984839
ASV_2142	Unassigned	0.40518190635590623
ASV_2143	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.9997546983336038
ASV_2144	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.786726443574891
ASV_2145	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_nurragi	0.9494763067881438
ASV_2146	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__Leucothecium;s__Leucothecium_emdenii	0.9999979353772513
ASV_2147	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.7246215450993236
ASV_2148	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arachnomycetaceae;g__Arachnomyces;s__Arachnomyces_sp	0.9765060820258564
ASV_2149	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS11;f__GS11_fam_Incertae_sedis;g__GS11_gen_Incertae_sedis;s__GS11_sp	0.9991608238983202
ASV_2150	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_sp	0.7282488489171544
ASV_2151	Unassigned	0.3386379395958339
ASV_2152	Unassigned	0.4880618967607149
ASV_2153	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae	0.988645896773941
ASV_2154	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae	0.780779000895692
ASV_2155	Unassigned	0.5928083531985451
ASV_2156	Unassigned	0.689506631817868
ASV_2157	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	0.9999961192029033
ASV_2158	Unassigned	0.4766053125131624
ASV_2159	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	0.9957985903387517
ASV_2160	Unassigned	0.3515584057621318
ASV_2161	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	0.9999714696277237
ASV_2162	Unassigned	0.504632220414525
ASV_2163	Unassigned	0.3392779492815732
ASV_2164	Unassigned	0.6110562226846425
ASV_2165	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.7708301187221832
ASV_2166	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis	0.9899002730231758
ASV_2167	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0.9325962723822542
ASV_2168	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_basi-inflatum	0.8836387229964497
ASV_2169	Unassigned	0.6119995201104212
ASV_2170	Unassigned	0.3623607488480378
ASV_2171	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	0.8505020475471806
ASV_2172	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum	0.9350491826510496
ASV_2173	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix;s__Sporothrix_inflata	0.9921751591976666
ASV_2174	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Lasiosphaeris;s__Lasiosphaeris_sp	0.9999835328488152
ASV_2175	k__Fungi	0.8943914369569115
ASV_2176	k__Protista;p__Protista_phy_Incertae_sedis;c__Protista_cls_Incertae_sedis;o__Protista_ord_Incertae_sedis;f__Protista_fam_Incertae_sedis;g__Protista_gen_Incertae_sedis;s__Protista_sp	0.77819751748045
ASV_2177	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Linnemannia;s__Linnemannia_hyalina	0.9998046325906101
ASV_2178	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.7942340421130668
ASV_2179	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnum	0.994753204513597
ASV_2180	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9742963970245172
ASV_2181	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.7681065931783316
ASV_2182	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp	0.9816633925448174
ASV_2183	Unassigned	0.45229904237289875
ASV_2184	Unassigned	0.4842774962061104
ASV_2185	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Bartaliniaceae;g__Truncatella;s__Truncatella_angustata	0.999912405487782
ASV_2186	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta	0.7293864628890875
ASV_2187	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Junewangiaceae;g__Junewangiaceae_gen_Incertae_sedis;s__Junewangiaceae_sp	0.9688281215547927
ASV_2188	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae	0.7351492266165462
ASV_2189	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thelonectria;s__Thelonectria_olida	0.9327983981920457
ASV_2190	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.7212063014999007
ASV_2191	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.8882483245682661
ASV_2192	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_dichromosporum	0.9696225633491226
ASV_2193	Unassigned	0.47488038407355404
ASV_2194	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neocosmospora;s__Neocosmospora_rubicola	0.9990306199868793
ASV_2195	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apodus;s__Apodus_deciduus	0.9999969523063869
ASV_2196	Unassigned	0.6501307799728875
ASV_2197	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__Ambispora_fennica	0.999999944234135
ASV_2198	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Diplonaevia;s__Diplonaevia_bresadolae	0.7718548651222082
ASV_2199	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.834449014642976
ASV_2200	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.9576414159717557
ASV_2201	Unassigned	0.6515665187350652
ASV_2202	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriales_fam_Incertae_sedis;g__Dendrophoma;s__Dendrophoma_sp	0.9991983589494673
ASV_2203	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta_sp	0.9840014325598145
ASV_2204	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0.7089980168149178
ASV_2205	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.8970859311033207
ASV_2206	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Endogonales	0.7001266049535234
ASV_2207	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_herbarum	0.9878461815209028
ASV_2208	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_slobbergiarum	0.8064829072950672
ASV_2209	Unassigned	0.6752529550596701
ASV_2210	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	0.99973586963186
ASV_2211	Unassigned	0.6217698381724153
ASV_2212	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_prona	0.9885354197211069
ASV_2213	Unassigned	0.3220302760546224
ASV_2214	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.7662829710926083
ASV_2215	Unassigned	0.5312470632971529
ASV_2216	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp	0.8793333309732333
ASV_2217	k__Fungi;p__Olpidiomycota;c__Olpidiomycetes;o__Olpidiales;f__Olpidiaceae;g__Olpidiaster;s__Olpidiaster_brassicae	0.8312381537316196
ASV_2218	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides	0.9878133760939496
ASV_2219	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp	0.7787740545169461
ASV_2220	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Thelonectria;s__Thelonectria_sp	0.9377410437338694
ASV_2221	Unassigned	0.5930057651331455
ASV_2222	Unassigned	0.48351915846921956
ASV_2223	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.9990482979047275
ASV_2224	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	0.7278491025654624
ASV_2225	Unassigned	0.6695808456259502
ASV_2226	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp	0.9772821654584161
ASV_2227	Unassigned	0.7016111022716764
ASV_2228	Unassigned	0.3439367931032786
ASV_2229	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9999155600277775
ASV_2230	Unassigned	0.8605163313897007
ASV_2231	Unassigned	0.688463191565883
ASV_2232	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.8610653301094262
ASV_2233	k__Fungi	0.7939778433546218
ASV_2234	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.9999928372364177
ASV_2235	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis;s__Rhizophlyctis_rosea	0.9604322190328809
ASV_2236	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	0.8633160237323694
ASV_2237	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.9949906674775865
ASV_2238	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales	0.8592940150429993
ASV_2239	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__Oliveonia_sp	0.99081743054495
ASV_2240	k__Protista;p__Protista_phy_Incertae_sedis;c__Protista_cls_Incertae_sedis;o__Protista_ord_Incertae_sedis;f__Protista_fam_Incertae_sedis;g__Protista_gen_Incertae_sedis;s__Protista_sp	0.7675189693886691
ASV_2241	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.9999873960158547
ASV_2242	Unassigned	0.4678968140185238
ASV_2243	Unassigned	0.6519610178895607
ASV_2244	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Imleria;s__Imleria_badia	0.9999962371352663
ASV_2245	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Extremaceae;g__Extremopsis;s__Extremopsis_radicicola	0.9999929728353499
ASV_2246	k__Fungi	0.8106749914533887
ASV_2247	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.9701616174962177
ASV_2248	Unassigned	0.40904407320346126
ASV_2249	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apodus;s__Apodus_deciduus	0.9999908960699622
ASV_2250	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_nurragi	0.9298675653568437
ASV_2251	k__Fungi	0.7714135769457988
ASV_2252	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae	0.9996152431450573
